timestamp,P-TPT,T-TPT,P-MON-CKP,T-JUS-CKP,class
2017-10-31 19:42:09,13455100.0,106.8513,5993397.0,72.51971999999999,1.0
2017-10-31 19:42:10,13455680.0,106.8468,5993700.0,72.51934,1.0
2017-10-31 19:42:11,13456250.0,106.8423,5994003.0,72.51895999999999,1.0
2017-10-31 19:42:12,13455100.0,106.8468,5994306.0,72.51859,1.0
2017-10-31 19:42:13,13453950.0,106.8513,5994609.0,72.5182,1.0
2017-10-31 19:42:14,13452800.0,106.8446,5994912.0,72.51783,1.0
2017-10-31 19:42:15,13451650.0,106.8378,5995215.0,72.51745,1.0
2017-10-31 19:42:16,13452800.0,106.8401,5995518.0,72.51706999999999,1.0
2017-10-31 19:42:17,13453950.0,106.8423,5995821.0,72.51669,1.0
2017-10-31 19:42:18,13454340.0,106.8491,5995821.0,72.51632,1.0
2017-10-31 19:42:19,13454720.0,106.8558,5995821.0,72.51594,1.0
2017-10-31 19:42:20,13455100.0,106.8536,5995821.0,72.51556,1.0
2017-10-31 19:42:21,13455490.0,106.8513,5995821.0,72.51518,1.0
2017-10-31 19:42:22,13455870.0,106.848,5995821.0,72.5148,1.0
2017-10-31 19:42:23,13456250.0,106.8446,5995821.0,72.51443,1.0
2017-10-31 19:42:24,13453950.0,106.8412,5995821.0,72.51405,1.0
2017-10-31 19:42:25,13451650.0,106.8378,5995821.0,72.51366999999999,1.0
2017-10-31 19:42:26,13452800.0,106.8446,5995821.0,72.51329,1.0
2017-10-31 19:42:27,13453950.0,106.8513,5995821.0,72.51292,1.0
2017-10-31 19:42:28,13455100.0,106.8498,5995821.0,72.51254,1.0
2017-10-31 19:42:29,13456250.0,106.8483,5996125.0,72.51215,1.0
2017-10-31 19:42:30,13455680.0,106.8468,5996427.0,72.51178,1.0
2017-10-31 19:42:31,13455100.0,106.8453,5996730.0,72.5114,1.0
2017-10-31 19:42:32,13454530.0,106.8438,5997033.0,72.51102,1.0
2017-10-31 19:42:33,13453950.0,106.8423,5997336.0,72.51064000000001,1.0
2017-10-31 19:42:34,13452800.0,106.8491,5997639.0,72.51026999999999,1.0
2017-10-31 19:42:35,13451650.0,106.8558,5997942.0,72.50989,1.0
2017-10-31 19:42:36,13453950.0,106.8547,5998245.0,72.50950999999999,1.0
2017-10-31 19:42:37,13456250.0,106.8536,5998548.0,72.50913,1.0
2017-10-31 19:42:38,13455100.0,106.8525,5998851.0,72.50876,1.0
2017-10-31 19:42:39,13453950.0,106.8513,5999154.0,72.50838,1.0
2017-10-31 19:42:40,13452800.0,106.8513,5999230.0,72.508,1.0
2017-10-31 19:42:41,13451650.0,106.8513,5999306.0,72.50761999999999,1.0
2017-10-31 19:42:42,13452800.0,106.8525,5999382.0,72.50724,1.0
2017-10-31 19:42:43,13453950.0,106.8536,5999458.0,72.50686999999999,1.0
2017-10-31 19:42:44,13455100.0,106.8547,5999533.0,72.50648000000001,1.0
2017-10-31 19:42:45,13456250.0,106.8558,5999609.0,72.50610999999999,1.0
2017-10-31 19:42:46,13455680.0,106.8491,5999685.0,72.50573,1.0
2017-10-31 19:42:47,13455100.0,106.8423,5999760.0,72.50536,1.0
2017-10-31 19:42:48,13454530.0,106.8423,5999836.0,72.50497,1.0
2017-10-31 19:42:49,13453950.0,106.8423,5999912.0,72.50459000000001,1.0
2017-10-31 19:42:50,13453950.0,106.8423,5999988.0,72.50421999999999,1.0
2017-10-31 19:42:51,13453950.0,106.8423,6000367.0,72.50384,1.0
2017-10-31 19:42:52,13454140.0,106.8491,6000745.0,72.50346,1.0
2017-10-31 19:42:53,13454340.0,106.8558,6001124.0,72.50308000000001,1.0
2017-10-31 19:42:54,13454530.0,106.8536,6001503.0,72.50271,1.0
2017-10-31 19:42:55,13454720.0,106.8513,6001882.0,72.50233,1.0
2017-10-31 19:42:56,13454910.0,106.8525,6002260.0,72.50195,1.0
2017-10-31 19:42:57,13455100.0,106.8536,6002639.0,72.50157,1.0
2017-10-31 19:42:58,13455290.0,106.8547,6003018.0,72.50119000000001,1.0
2017-10-31 19:42:59,13455490.0,106.8558,6003397.0,72.50081999999999,1.0
2017-10-31 19:43:00,13455680.0,106.8536,6003775.0,72.50043000000001,1.0
2017-10-31 19:43:01,13455870.0,106.8513,6004154.0,72.50005999999999,1.0
2017-10-31 19:43:02,13456060.0,106.8468,6004458.0,72.49968,1.0
2017-10-31 19:43:03,13456250.0,106.8423,6004760.0,72.49931,1.0
2017-10-31 19:43:04,13455680.0,106.8401,6005063.0,72.49892,1.0
2017-10-31 19:43:05,13455100.0,106.8378,6005367.0,72.49855,1.0
2017-10-31 19:43:06,13454530.0,106.8446,6005669.0,72.49817,1.0
2017-10-31 19:43:07,13453950.0,106.8513,6005973.0,72.49779000000001,1.0
2017-10-31 19:43:08,13454240.0,106.8468,6006275.0,72.49741,1.0
2017-10-31 19:43:09,13454530.0,106.8423,6006579.0,72.49703000000001,1.0
2017-10-31 19:43:10,13454820.0,106.8491,6006882.0,72.49665999999999,1.0
2017-10-31 19:43:11,13455100.0,106.8558,6007185.0,72.49628,1.0
2017-10-31 19:43:12,13455390.0,106.8536,6007488.0,72.4959,1.0
2017-10-31 19:43:13,13455680.0,106.8513,6007791.0,72.49552,1.0
2017-10-31 19:43:14,13455960.0,106.8468,6008094.0,72.49515,1.0
2017-10-31 19:43:15,13456250.0,106.8423,6008397.0,72.49476999999999,1.0
2017-10-31 19:43:16,13455100.0,106.8468,6008700.0,72.49438,1.0
2017-10-31 19:43:17,13453950.0,106.8513,6009003.0,72.49401,1.0
2017-10-31 19:43:18,13452800.0,106.8356,6009306.0,72.49363000000001,1.0
2017-10-31 19:43:19,13451650.0,106.8198,6009609.0,72.49325999999999,1.0
2017-10-31 19:43:20,13452800.0,106.8378,6009912.0,72.49287,1.0
2017-10-31 19:43:21,13453950.0,106.8558,6010215.0,72.4925,1.0
2017-10-31 19:43:22,13455100.0,106.8536,6010518.0,72.49212,1.0
2017-10-31 19:43:23,13456250.0,106.8513,6010821.0,72.49174000000001,1.0
2017-10-31 19:43:24,13455680.0,106.8491,6010973.0,72.49136,1.0
2017-10-31 19:43:25,13455100.0,106.8468,6011125.0,72.49098000000001,1.0
2017-10-31 19:43:26,13454530.0,106.8446,6011276.0,72.49061,1.0
2017-10-31 19:43:27,13453950.0,106.8423,6011427.0,72.49023000000001,1.0
2017-10-31 19:43:28,13454340.0,106.8468,6011579.0,72.48985,1.0
2017-10-31 19:43:29,13454720.0,106.8513,6011730.0,72.48947,1.0
2017-10-31 19:43:30,13455100.0,106.8468,6011882.0,72.4891,1.0
2017-10-31 19:43:31,13455490.0,106.8423,6012033.0,72.48872,1.0
2017-10-31 19:43:32,13455870.0,106.8468,6012185.0,72.48834000000001,1.0
2017-10-31 19:43:33,13456250.0,106.8513,6012336.0,72.48796,1.0
2017-10-31 19:43:34,13455100.0,106.8468,6012488.0,72.48758000000001,1.0
2017-10-31 19:43:35,13453950.0,106.8423,6012563.0,72.48721,1.0
2017-10-31 19:43:36,13452800.0,106.8468,6012639.0,72.48682,1.0
2017-10-31 19:43:37,13451650.0,106.8513,6012715.0,72.48645,1.0
2017-10-31 19:43:38,13453950.0,106.8536,6012791.0,72.48607,1.0
2017-10-31 19:43:39,13456250.0,106.8558,6012867.0,72.48569,1.0
2017-10-31 19:43:40,13455680.0,106.8536,6012942.0,72.48531,1.0
2017-10-31 19:43:41,13455100.0,106.8513,6013018.0,72.48494000000001,1.0
2017-10-31 19:43:42,13454530.0,106.8513,6013094.0,72.48456,1.0
2017-10-31 19:43:43,13453950.0,106.8513,6013170.0,72.48418000000001,1.0
2017-10-31 19:43:44,13454340.0,106.8525,6013246.0,72.4838,1.0
2017-10-31 19:43:45,13454720.0,106.8536,6013321.0,72.48342,1.0
2017-10-31 19:43:46,13455100.0,106.8547,6013700.0,72.48305,1.0
2017-10-31 19:43:47,13455490.0,106.8558,6014079.0,72.48267,1.0
2017-10-31 19:43:48,13455870.0,106.8491,6014458.0,72.48229,1.0
2017-10-31 19:43:49,13456250.0,106.8423,6014836.0,72.48191,1.0
2017-10-31 19:43:50,13455100.0,106.8311,6015215.0,72.48154,1.0
2017-10-31 19:43:51,13453950.0,106.8198,6015594.0,72.48116,1.0
2017-10-31 19:43:52,13452800.0,106.8356,6015973.0,72.48076999999999,1.0
2017-10-31 19:43:53,13451650.0,106.8513,6016352.0,72.4804,1.0
2017-10-31 19:43:54,13453950.0,106.8536,6016730.0,72.48002,1.0
2017-10-31 19:43:55,13456250.0,106.8558,6017109.0,72.47964,1.0
2017-10-31 19:43:56,13455870.0,106.8547,6017488.0,72.47926,1.0
2017-10-31 19:43:57,13455490.0,106.8536,6017867.0,72.47889,1.0
2017-10-31 19:43:58,13455100.0,106.8525,6018245.0,72.47851,1.0
2017-10-31 19:43:59,13454720.0,106.8513,6018624.0,72.47813000000001,1.0
2017-10-31 19:44:00,13454340.0,106.8513,6019003.0,72.47775,1.0
2017-10-31 19:44:01,13453950.0,106.8513,6019382.0,72.47737,1.0
2017-10-31 19:44:02,13455100.0,106.8536,6019760.0,72.477,1.0
2017-10-31 19:44:03,13456250.0,106.8558,6020139.0,72.47662,1.0
2017-10-31 19:44:04,13455960.0,106.8491,6020518.0,72.47624,1.0
2017-10-31 19:44:05,13455680.0,106.8423,6020897.0,72.47586,1.0
2017-10-31 19:44:06,13455390.0,106.8457,6021275.0,72.47549000000001,1.0
2017-10-31 19:44:07,13455100.0,106.8491,6021654.0,72.47511,1.0
2017-10-31 19:44:08,13454820.0,106.8525,6021958.0,72.47473000000001,1.0
2017-10-31 19:44:09,13454530.0,106.8558,6022260.0,72.47435,1.0
2017-10-31 19:44:10,13454240.0,106.8491,6022563.0,72.47397,1.0
2017-10-31 19:44:11,13453950.0,106.8423,6022867.0,72.47359,1.0
2017-10-31 19:44:12,13455100.0,106.8412,6023169.0,72.47321,1.0
2017-10-31 19:44:13,13456250.0,106.8401,6023473.0,72.47284,1.0
2017-10-31 19:44:14,13455680.0,106.839,6023775.0,72.47246,1.0
2017-10-31 19:44:15,13455100.0,106.8378,6024079.0,72.47208,1.0
2017-10-31 19:44:16,13454530.0,106.8446,6024382.0,72.4717,1.0
2017-10-31 19:44:17,13453950.0,106.8513,6024685.0,72.47133000000001,1.0
2017-10-31 19:44:18,13452800.0,106.8468,6024988.0,72.47095,1.0
2017-10-31 19:44:19,13451650.0,106.8423,6025291.0,72.47057,1.0
2017-10-31 19:44:20,13452800.0,106.8378,6025594.0,72.47019,1.0
2017-10-31 19:44:21,13453950.0,106.8333,6025897.0,72.46981,1.0
2017-10-31 19:44:22,13455100.0,106.839,6026200.0,72.46944,1.0
2017-10-31 19:44:23,13456250.0,106.8446,6026503.0,72.46906,1.0
2017-10-31 19:44:24,13455680.0,106.8502,6026806.0,72.46868,1.0
2017-10-31 19:44:25,13455100.0,106.8558,6027109.0,72.4683,1.0
2017-10-31 19:44:26,13454530.0,106.8536,6027412.0,72.46793000000001,1.0
2017-10-31 19:44:27,13453950.0,106.8513,6027715.0,72.46754,1.0
2017-10-31 19:44:28,13452800.0,106.8491,6028018.0,72.46717,1.0
2017-10-31 19:44:29,13451650.0,106.8468,6028321.0,72.46679,1.0
2017-10-31 19:44:30,13452800.0,106.8446,6028170.0,72.46641,1.0
2017-10-31 19:44:31,13453950.0,106.8423,6028018.0,72.46603,1.0
2017-10-31 19:44:32,13454530.0,106.8401,6027867.0,72.46565,1.0
2017-10-31 19:44:33,13455100.0,106.8378,6027715.0,72.46528,1.0
2017-10-31 19:44:34,13455680.0,106.8401,6027563.0,72.4649,1.0
2017-10-31 19:44:35,13456250.0,106.8423,6027412.0,72.46452,1.0
2017-10-31 19:44:36,13455680.0,106.8468,6027260.0,72.46414,1.0
2017-10-31 19:44:37,13455100.0,106.8513,6027109.0,72.46377,1.0
2017-10-31 19:44:38,13454530.0,106.8468,6026958.0,72.46339,1.0
2017-10-31 19:44:39,13453950.0,106.8423,6026806.0,72.46301,1.0
2017-10-31 19:44:40,13454530.0,106.8468,6026654.0,72.46263,1.0
2017-10-31 19:44:41,13455100.0,106.8513,6027185.0,72.46225,1.0
2017-10-31 19:44:42,13455680.0,106.8446,6027715.0,72.46188000000001,1.0
2017-10-31 19:44:43,13456250.0,106.8378,6028245.0,72.46149,1.0
2017-10-31 19:44:44,13458550.0,106.8446,6028775.0,72.46112,1.0
2017-10-31 19:44:45,13460850.0,106.8513,6029306.0,72.46074,1.0
2017-10-31 19:44:46,13458550.0,106.8423,6029836.0,72.46037,1.0
2017-10-31 19:44:47,13456250.0,106.8333,6030367.0,72.45998,1.0
2017-10-31 19:44:48,13453950.0,106.8356,6030897.0,72.4596,1.0
2017-10-31 19:44:49,13451650.0,106.8378,6031427.0,72.45923,1.0
2017-10-31 19:44:50,13452800.0,106.8401,6031958.0,72.45885,1.0
2017-10-31 19:44:51,13453950.0,106.8423,6032488.0,72.45846999999999,1.0
2017-10-31 19:44:52,13455100.0,106.8243,6032639.0,72.45809,1.0
2017-10-31 19:44:53,13456250.0,106.8063,6032791.0,72.45772,1.0
2017-10-31 19:44:54,13455870.0,106.8097,6032942.0,72.45734,1.0
2017-10-31 19:44:55,13455490.0,106.8131,6033094.0,72.45696,1.0
2017-10-31 19:44:56,13455100.0,106.8165,6033245.0,72.45658,1.0
2017-10-31 19:44:57,13454720.0,106.8198,6033397.0,72.4562,1.0
2017-10-31 19:44:58,13454340.0,106.8153,6033548.0,72.45583,1.0
2017-10-31 19:44:59,13453950.0,106.8108,6033700.0,72.45544,1.0
2017-10-31 19:45:00,13455100.0,106.8075,6033851.0,72.45506999999999,1.0
2017-10-31 19:45:01,13456250.0,106.8041,6034003.0,72.45469,1.0
2017-10-31 19:45:02,13455100.0,106.8007,6034154.0,72.45432,1.0
2017-10-31 19:45:03,13453950.0,106.7973,6034533.0,72.45393,1.0
2017-10-31 19:45:04,13454340.0,106.8041,6034912.0,72.45356,1.0
2017-10-31 19:45:05,13454720.0,106.8108,6035291.0,72.45318,1.0
2017-10-31 19:45:06,13455100.0,106.8063,6035669.0,72.4528,1.0
2017-10-31 19:45:07,13455490.0,106.8018,6036048.0,72.45241999999999,1.0
2017-10-31 19:45:08,13455870.0,106.7973,6036427.0,72.45204,1.0
2017-10-31 19:45:09,13456250.0,106.7928,6036806.0,72.45167,1.0
2017-10-31 19:45:10,13455100.0,106.7951,6037185.0,72.45129,1.0
2017-10-31 19:45:11,13453950.0,106.7973,6037563.0,72.45091,1.0
2017-10-31 19:45:12,13454530.0,106.7962,6037942.0,72.45053,1.0
2017-10-31 19:45:13,13455100.0,106.7951,6038321.0,72.45016,1.0
2017-10-31 19:45:14,13455680.0,106.794,6038548.0,72.44978,1.0
2017-10-31 19:45:15,13456250.0,106.7928,6038776.0,72.44939000000001,1.0
2017-10-31 19:45:16,13455960.0,106.7951,6039003.0,72.44901999999999,1.0
2017-10-31 19:45:17,13455680.0,106.7973,6039230.0,72.44864,1.0
2017-10-31 19:45:18,13455390.0,106.7996,6039458.0,72.44827,1.0
2017-10-31 19:45:19,13455100.0,106.8018,6039685.0,72.44788,1.0
2017-10-31 19:45:20,13454820.0,106.8041,6039912.0,72.44751,1.0
2017-10-31 19:45:21,13454530.0,106.8063,6040140.0,72.44713,1.0
2017-10-31 19:45:22,13454240.0,106.8063,6040367.0,72.44675,1.0
2017-10-31 19:45:23,13453950.0,106.8063,6040594.0,72.44637,1.0
2017-10-31 19:45:24,13455100.0,106.8018,6040821.0,72.44599000000001,1.0
2017-10-31 19:45:25,13456250.0,106.7973,6041048.0,72.44561999999999,1.0
2017-10-31 19:45:26,13455870.0,106.7962,6041276.0,72.44524,1.0
2017-10-31 19:45:27,13455490.0,106.7951,6041503.0,72.44485999999999,1.0
2017-10-31 19:45:28,13455100.0,106.794,6041730.0,72.44448,1.0
2017-10-31 19:45:29,13454720.0,106.7928,6041958.0,72.44411,1.0
2017-10-31 19:45:30,13454340.0,106.7951,6042185.0,72.44373,1.0
2017-10-31 19:45:31,13453950.0,106.7973,6042412.0,72.44335,1.0
2017-10-31 19:45:32,13454530.0,106.7962,6042640.0,72.44296999999999,1.0
2017-10-31 19:45:33,13455100.0,106.7951,6042867.0,72.44259,1.0
2017-10-31 19:45:34,13455680.0,106.794,6043094.0,72.44221,1.0
2017-10-31 19:45:35,13456250.0,106.7928,6043321.0,72.44183000000001,1.0
2017-10-31 19:45:36,13455680.0,106.7996,6043625.0,72.44145999999999,1.0
2017-10-31 19:45:37,13455100.0,106.8063,6043927.0,72.44108,1.0
2017-10-31 19:45:38,13454530.0,106.8075,6044230.0,72.4407,1.0
2017-10-31 19:45:39,13453950.0,106.8086,6044533.0,72.44032,1.0
2017-10-31 19:45:40,13454340.0,106.8097,6044836.0,72.43995,1.0
2017-10-31 19:45:41,13454720.0,106.8108,6045139.0,72.43956999999999,1.0
2017-10-31 19:45:42,13455100.0,106.8075,6045442.0,72.43919,1.0
2017-10-31 19:45:43,13455490.0,106.8041,6045745.0,72.43881,1.0
2017-10-31 19:45:44,13455870.0,106.8007,6046048.0,72.43843000000001,1.0
2017-10-31 19:45:45,13456250.0,106.7973,6046351.0,72.43806,1.0
2017-10-31 19:45:46,13458550.0,106.8018,6046654.0,72.43768,1.0
2017-10-31 19:45:47,13460850.0,106.8063,6046881.0,72.4373,1.0
2017-10-31 19:45:48,13457400.0,106.7996,6047109.0,72.43692,1.0
2017-10-31 19:45:49,13453950.0,106.7928,6047336.0,72.43655,1.0
2017-10-31 19:45:50,13452800.0,106.7951,6047563.0,72.43616,1.0
2017-10-31 19:45:51,13451650.0,106.7973,6047791.0,72.43578000000001,3.0
2017-10-31 19:45:52,13452800.0,106.7962,6048018.0,72.43541,3.0
2017-10-31 19:45:53,13453950.0,106.7951,6048245.0,72.43503,3.0
2017-10-31 19:45:54,13455100.0,106.794,6048473.0,72.43465,3.0
2017-10-31 19:45:55,13456250.0,106.7928,6048700.0,72.43427,3.0
2017-10-31 19:45:56,13464290.0,106.7951,6048927.0,72.4339,3.0
2017-10-31 19:45:57,13472340.0,106.7973,6049154.0,72.43352,3.0
2017-10-31 19:45:58,13470040.0,106.7951,6049381.0,72.43314000000001,3.0
2017-10-31 19:45:59,13467740.0,106.7928,6049609.0,72.43276,3.0
2017-10-31 19:46:00,13459700.0,106.7996,6049836.0,72.43238000000001,3.0
2017-10-31 19:46:01,13451650.0,106.8063,6050063.0,72.43200999999999,3.0
2017-10-31 19:46:02,13463150.0,106.8086,6050291.0,72.43163,3.0
2017-10-31 19:46:03,13474640.0,106.8108,6050518.0,72.43125,3.0
2017-10-31 19:46:04,13465440.0,106.8041,6050745.0,72.43087,3.0
2017-10-31 19:46:05,13456250.0,106.7973,6050973.0,72.4305,2.0
2017-10-31 19:46:06,13455680.0,106.7982,6051200.0,72.43011,2.0
2017-10-31 19:46:07,13455100.0,106.7991,6051427.0,72.42974,2.0
2017-10-31 19:46:08,13454530.0,106.8,6051654.0,72.42936,2.0
2017-10-31 19:46:09,13453950.0,106.8009,6051881.0,72.42899,2.0
2017-10-31 19:46:10,13458550.0,106.8018,6052109.0,72.4286,2.0
2017-10-31 19:46:11,13463150.0,106.8027,6052336.0,72.42822,2.0
2017-10-31 19:46:12,13459700.0,106.8036,6052563.0,72.42785,2.0
2017-10-31 19:46:13,13456250.0,106.8045,6052791.0,72.42747,2.0
2017-10-31 19:46:14,13455100.0,106.8054,6053018.0,72.42709,2.0
2017-10-31 19:46:15,13453950.0,106.8063,6053245.0,72.42671,2.0
2017-10-31 19:46:16,13454340.0,106.7973,6053473.0,72.42634,2.0
2017-10-31 19:46:17,13454720.0,106.7883,6053700.0,72.42596,2.0
2017-10-31 19:46:18,13455100.0,106.7895,6053927.0,72.42558000000001,2.0
2017-10-31 19:46:19,13455490.0,106.7906,6054154.0,72.4252,2.0
2017-10-31 19:46:20,13455870.0,106.7917,6054230.0,72.42482,2.0
2017-10-31 19:46:21,13456250.0,106.7928,6054306.0,72.42445,2.0
2017-10-31 19:46:22,13457970.0,106.7996,6054382.0,72.42406,2.0
2017-10-31 19:46:23,13459700.0,106.8063,6054458.0,72.42369000000001,2.0
2017-10-31 19:46:24,13461420.0,106.8086,6054533.0,72.42331,2.0
2017-10-31 19:46:25,13463150.0,106.8108,6054609.0,72.42294,2.0
2017-10-31 19:46:26,13462000.0,106.8041,6054685.0,72.42255,2.0
2017-10-31 19:46:27,13460850.0,106.7973,6054760.0,72.42218000000001,2.0
2017-10-31 19:46:28,13461420.0,106.7996,6054836.0,72.4218,2.0
2017-10-31 19:46:29,13462000.0,106.8018,6054912.0,72.42142,2.0
2017-10-31 19:46:30,13462570.0,106.8041,6054988.0,72.42104,2.0
2017-10-31 19:46:31,13463150.0,106.8063,6054685.0,72.42066,2.0
2017-10-31 19:46:32,13458550.0,106.8086,6054382.0,72.42029000000001,2.0
2017-10-31 19:46:33,13453950.0,106.8108,6054079.0,72.41991,2.0
2017-10-31 19:46:34,13455100.0,106.8018,6053775.0,72.41953000000001,2.0
2017-10-31 19:46:35,13456250.0,106.7928,6053473.0,72.41915,2.0
2017-10-31 19:46:36,13457970.0,106.7996,6053169.0,72.41878,2.0
2017-10-31 19:46:37,13459700.0,106.8063,6052867.0,72.4184,2.0
2017-10-31 19:46:38,13461420.0,106.7996,6052563.0,72.41801,2.0
2017-10-31 19:46:39,13463150.0,106.7928,6052260.0,72.41764,2.0
2017-10-31 19:46:40,13458550.0,106.7996,6051958.0,72.41726,2.0
2017-10-31 19:46:41,13453950.0,106.8063,6051654.0,72.41689000000001,2.0
2017-10-31 19:46:42,13454530.0,106.7996,6051806.0,72.4165,2.0
2017-10-31 19:46:43,13455100.0,106.7928,6051958.0,72.41613000000001,2.0
2017-10-31 19:46:44,13455680.0,106.7951,6052109.0,72.41575,2.0
2017-10-31 19:46:45,13456250.0,106.7973,6052260.0,72.41537,2.0
2017-10-31 19:46:46,13455680.0,106.8018,6052412.0,72.41499,2.0
2017-10-31 19:46:47,13455100.0,106.8063,6052563.0,72.41461,2.0
2017-10-31 19:46:48,13454530.0,106.8086,6052715.0,72.41424,2.0
2017-10-31 19:46:49,13453950.0,106.8108,6052867.0,72.41386,2.0
2017-10-31 19:46:50,13455680.0,106.8075,6053018.0,72.41348,2.0
2017-10-31 19:46:51,13457400.0,106.8041,6053170.0,72.4131,2.0
2017-10-31 19:46:52,13459120.0,106.8007,6053321.0,72.41273000000001,2.0
2017-10-31 19:46:53,13460850.0,106.7973,6053548.0,72.41235,2.0
2017-10-31 19:46:54,13458550.0,106.7962,6053776.0,72.41197,2.0
2017-10-31 19:46:55,13456250.0,106.7951,6054003.0,72.41159,2.0
2017-10-31 19:46:56,13455100.0,106.794,6054230.0,72.41121,2.0
2017-10-31 19:46:57,13453950.0,106.7928,6054458.0,72.41084000000001,2.0
2017-10-31 19:46:58,13454340.0,106.8018,6054685.0,72.41045,2.0
2017-10-31 19:46:59,13454720.0,106.8108,6054912.0,72.41008000000001,2.0
2017-10-31 19:47:00,13455100.0,106.8041,6055140.0,72.4097,2.0
2017-10-31 19:47:01,13455490.0,106.7973,6055367.0,72.40932,2.0
2017-10-31 19:47:02,13455870.0,106.8018,6055594.0,72.40894,2.0
2017-10-31 19:47:03,13456250.0,106.8063,6055821.0,72.40857,2.0
2017-10-31 19:47:04,13455100.0,106.7996,6055670.0,72.40819,2.0
2017-10-31 19:47:05,13453950.0,106.7928,6055518.0,72.40781,2.0
2017-10-31 19:47:06,13454530.0,106.7951,6055367.0,72.40743,2.0
2017-10-31 19:47:07,13455100.0,106.7973,6055215.0,72.40705,2.0
2017-10-31 19:47:08,13455680.0,106.7906,6055063.0,72.40668000000001,2.0
2017-10-31 19:47:09,13456250.0,106.7838,6054912.0,72.4063,2.0
2017-10-31 19:47:10,13455100.0,106.7906,6054760.0,72.40592,2.0
2017-10-31 19:47:11,13453950.0,106.7973,6054609.0,72.40554,2.0
2017-10-31 19:47:12,13455100.0,106.7951,6054458.0,72.40517,2.0
2017-10-31 19:47:13,13456250.0,106.7928,6054306.0,72.40479,2.0
2017-10-31 19:47:14,13455100.0,106.7951,6054154.0,72.4044,2.0
2017-10-31 19:47:15,13453950.0,106.7973,6054079.0,72.40403,2.0
2017-10-31 19:47:16,13460850.0,106.7973,6054003.0,72.40365,2.0
2017-10-31 19:47:17,13467740.0,106.7973,6053927.0,72.40326999999999,2.0
2017-10-31 19:47:18,13464870.0,106.7962,6053852.0,72.40289,2.0
2017-10-31 19:47:19,13462000.0,106.7951,6053776.0,72.40252,2.0
2017-10-31 19:47:20,13459120.0,106.794,6053700.0,72.40214,2.0
2017-10-31 19:47:21,13456250.0,106.7928,6053624.0,72.40176,2.0
2017-10-31 19:47:22,13455680.0,106.7838,6053548.0,72.40138,2.0
2017-10-31 19:47:23,13455100.0,106.7748,6053473.0,72.401,2.0
2017-10-31 19:47:24,13454530.0,106.7748,6053397.0,72.40063,2.0
2017-10-31 19:47:25,13453950.0,106.7748,6053321.0,72.40025,2.0
2017-10-31 19:47:26,13455100.0,106.7838,6053170.0,72.39986999999999,2.0
2017-10-31 19:47:27,13456250.0,106.7928,6053018.0,72.39949,2.0
2017-10-31 19:47:28,13455100.0,106.794,6052867.0,72.39912,2.0
2017-10-31 19:47:29,13453950.0,106.7951,6052715.0,72.39874,2.0
2017-10-31 19:47:30,13452800.0,106.7962,6052563.0,72.39836,2.0
2017-10-31 19:47:31,13451650.0,106.7973,6052412.0,72.39798,2.0
2017-10-31 19:47:32,13452800.0,106.7951,6052260.0,72.3976,2.0
2017-10-31 19:47:33,13453950.0,106.7928,6052109.0,72.39721999999999,2.0
2017-10-31 19:47:34,13455100.0,106.7838,6051958.0,72.39684,2.0
2017-10-31 19:47:35,13456250.0,106.7748,6051806.0,72.39647,2.0
2017-10-31 19:47:36,13456250.0,106.7838,6051654.0,72.39609,2.0
2017-10-31 19:47:37,13456250.0,106.7928,6051806.0,72.39571,2.0
2017-10-31 19:47:38,13455100.0,106.7838,6051958.0,72.39533,2.0
2017-10-31 19:47:39,13453950.0,106.7748,6052109.0,72.39496,2.0
2017-10-31 19:47:40,13454340.0,106.7726,6052260.0,72.39458,2.0
2017-10-31 19:47:41,13454720.0,106.7703,6052412.0,72.3942,2.0
2017-10-31 19:47:42,13455100.0,106.7681,6052563.0,72.39381999999999,2.0
2017-10-31 19:47:43,13455490.0,106.7658,6052715.0,72.39344,2.0
2017-10-31 19:47:44,13455870.0,106.7793,6052867.0,72.39307,2.0
2017-10-31 19:47:45,13456250.0,106.7928,6053018.0,72.39268,2.0
2017-10-31 19:47:46,13459700.0,106.7793,6053170.0,72.39231,2.0
2017-10-31 19:47:47,13463150.0,106.7658,6053321.0,72.39193,2.0
2017-10-31 19:47:48,13458550.0,106.7703,6053397.0,72.39156,2.0
2017-10-31 19:47:49,13453950.0,106.7748,6053473.0,72.39116999999999,2.0
2017-10-31 19:47:50,13454340.0,106.7613,6053548.0,72.39079,2.0
2017-10-31 19:47:51,13454720.0,106.7478,6053624.0,72.39041999999999,2.0
2017-10-31 19:47:52,13455100.0,106.758,6053700.0,72.39004,2.0
2017-10-31 19:47:53,13455490.0,106.7681,6053776.0,72.38965999999999,2.0
2017-10-31 19:47:54,13455870.0,106.7782,6053852.0,72.38928,2.0
2017-10-31 19:47:55,13456250.0,106.7883,6053927.0,72.38891,2.0
2017-10-31 19:47:56,13453950.0,106.7703,6054003.0,72.38853,2.0
2017-10-31 19:47:57,13451650.0,106.7523,6054079.0,72.38815,2.0
2017-10-31 19:47:58,13452800.0,106.7523,6054154.0,72.38776999999999,2.0
2017-10-31 19:47:59,13453950.0,106.7523,6054079.0,72.3874,2.0
2017-10-31 19:48:00,13455100.0,106.7591,6054003.0,72.38701999999999,2.0
